ibgeID;Municipio;ESPVIDA;E_ANOSESTUDO;T_ANALF18M;RDPC;IDHM
4319109;SÃO MARTINHO;74,78;10,61;6,52;771,81;0,726
4319125;SÃO MARTINHO DA SERRA;75,89;11;10,07;482,31;0,652
4319158;SÃO MIGUEL DAS MISSÕES;74,26;9,09;9,65;531,71;0,667
4319208;SÃO NICOLAU;71,69;10,59;13,92;479,55;0,645
4319307;SÃO PAULO DAS MISSÕES;74,52;11,23;6,55;577,86;0,692
4319356;SÃO PEDRO DA SERRA;76,03;10,67;2,07;842,22;0,739
4319364;SÃO PEDRO DAS MISSÕES;73,26;10,83;15;441,36;0,664
4319372;SÃO PEDRO DO BUTIÁ;75,55;11,05;2,45;905,55;0,763
4319406;SÃO PEDRO DO SUL;74,45;10,34;6,16;614,89;0,709
4319505;SÃO SEBASTIÃO DO CAÍ;76,11;10,49;3,68;772,04;0,739
4319604;SÃO SEPÉ;77,23;9,73;8,01;656,77;0,708
4319703;SÃO VALENTIM;74,18;10,8;9,94;826,2;0,72
4319711;SÃO VALENTIM DO SUL;75,9;9,93;4,41;1000,93;0,764
4319737;SÃO VALÉRIO DO SUL;73,97;8,63;14,56;530,07;0,642
4319752;SÃO VENDELINO;76,14;11,28;1,25;814,28;0,754
4319802;SÃO VICENTE DO SUL;74,86;9,19;7,97;614,13;0,685
4319901;SAPIRANGA;74,93;9,45;4,18;713,99;0,711
4320008;SAPUCAIA DO SUL;75,65;9,71;3,5;733,28;0,726
4320107;SARANDI;76,5;10,54;5,32;1000,86;0,777
4320206;SEBERI;76,91;10,51;8,5;645,51;0,723
4320230;SEDE NOVA;78,13;10,17;9,33;856,09;0,712
4320263;SEGREDO;73,63;10,14;10,44;528,42;0,659
4320305;SELBACH;75,47;10,69;3,8;1055,91;0,777
4320321;SENADOR SALGADO FILHO;74,02;11,44;6,32;628,28;0,693
4320354;SENTINELA DO SUL;74,57;10,63;8,07;519,1;0,671
4320404;SERAFINA CORRÊA;75,56;11,1;3,32;877,24;0,76
4320453;SÉRIO;75,82;8,89;12,7;606,03;0,652
4320503;SERTÃO;75,23;10,96;6,43;827,95;0,751
4320552;SERTÃO SANTANA;74,94;8,96;7,57;783,19;0,689
4320578;SETE DE SETEMBRO;73,57;11,45;5,11;557,15;0,683
4320602;SEVERIANO DE ALMEIDA;76,66;10,02;6,53;791,5;0,752
4320651;SILVEIRA MARTINS;76,14;10,46;5,68;817,67;0,742
4320677;SINIMBU;72,5;8,87;8,47;610,76;0,631
4320701;SOBRADINHO;76,66;10,16;7,02;775,79;0,743
4320800;SOLEDADE;76,66;9,27;9,48;737,92;0,731
4320859;TABAÍ;75,05;10,89;8,53;599,99;0,701
4320909;TAPEJARA;75,23;9,97;3,88;922,28;0,76
4321006;TAPERA;75,07;10,9;5,46;812,48;0,747
4321105;TAPES;76,69;9,59;7,34;620,13;0,695
4321204;TAQUARA;77,82;9,61;4,6;871,42;0,727
4321303;TAQUARI;75,95;8,84;6,82;786,91;0,733
4321329;TAQUARUÇU DO SUL;74,8;10,6;9,11;954,19;0,739
4321352;TAVARES;74,69;9,89;15,22;594,12;0,656
4321402;TENENTE PORTELA;74,81;10,34;9,18;659,27;0,708
4321436;TERRA DE AREIA;74,75;9,46;7,73;620,36;0,689
4321451;TEUTÔNIA;76,31;10,79;2,09;854,63;0,747
4321469;TIO HUGO;75,69;10,45;6,63;660,04;0,742
4321477;TIRADENTES DO SUL;73,92;10,58;11,3;644,85;0,689
4321493;TOROPI;74,34;10,53;6,18;551,5;0,683
4321501;TORRES;76,73;10,38;4,84;853,62;0,762
4321600;TRAMANDAÍ;75,51;9,31;4,29;737,84;0,719
4321626;TRAVESSEIRO;75,32;10,31;4,21;777,34;0,701
4321634;TRÊS ARROIOS;76,08;10,34;4,44;1518,78;0,791
4321667;TRÊS CACHOEIRAS;75,82;10,16;6,24;713,83;0,718
4321709;TRÊS COROAS;74,75;8,9;4,24;799,41;0,71
4321808;TRÊS DE MAIO;75,02;11,55;4,67;881,15;0,759
4321832;TRÊS FORQUILHAS;73,8;10,34;13,21;489,32;0,662
4321857;TRÊS PALMEIRAS;74,92;10,84;11,75;835,88;0,703
4321907;TRÊS PASSOS;76,47;10,63;5,61;823,33;0,768
4321956;TRINDADE DO SUL;72,19;10,94;12,35;532,27;0,687
4322004;TRIUNFO;77,35;10,48;6,89;695,08;0,733
4322103;TUCUNDUVA;73,95;11,57;5,47;839,53;0,747
4322152;TUNAS;72,61;10,1;12,46;482,5;0,657
4322186;TUPANCI DO SUL;74,09;11;10,85;577,85;0,694
4322202;TUPANCIRETÃ;74,67;10,24;5,87;708,79;0,709
4322251;TUPANDI;75,18;8,73;1,9;808,39;0,718
4322301;TUPARENDI;74,91;10,86;5,43;768,25;0,728
4322327;TURUÇU;73,81;8,59;6,47;566,71;0,629
4322343;UBIRETAMA;73,55;11,45;4,29;590,64;0,7
4322350;UNIÃO DA SERRA;76,14;10,4;5,25;1068,08;0,733
4322376;UNISTALDA;73,25;9,63;10,12;392,38;0,649
4322400;URUGUAIANA;76,8;10,48;4,33;714,26;0,744
4322509;VACARIA;75,25;9,5;5,48;797,86;0,721
4322525;VALE VERDE;73,93;9,97;10,96;503,24;0,646
4322533;VALE DO SOL;73,78;8,87;6,59;553,23;0,624
4322541;VALE REAL;76,01;10,46;3,1;795,41;0,737
4322558;VANINI;75,13;11,87;6,73;780,56;0,757
4322608;VENÂNCIO AIRES;74,09;9,29;4,89;779,48;0,712
4322707;VERA CRUZ;75,52;10,39;4,96;790,95;0,737
4322806;VERANÓPOLIS;75,29;11,94;2,94;1141,67;0,773
4322855;VESPASIANO CORREA;76,31;9,96;7,54;895,32;0,723
4322905;VIADUTOS;76,81;10,01;5,75;683,03;0,702
4323002;VIAMÃO;76,95;9,54;4,42;707,05;0,717
4323101;VICENTE DUTRA;73,52;8,56;11,8;475,13;0,638
4323200;VICTOR GRAEFF;75,37;10,12;2,69;989,66;0,777
4323309;VILA FLORES;77,04;9,79;2,19;728,71;0,742
4323358;VILA LÂNGARO;75,34;10,4;6,14;902,87;0,705
4323408;VILA MARIA;75,33;11,01;4,51;1101,27;0,761
4323457;VILA NOVA DO SUL;74,62;11,2;9,64;442,26;0,662
4323507;VISTA ALEGRE;75,53;11,12;7,82;905,87;0,739
4323606;VISTA ALEGRE DO PRATA;75,83;9,5;2,65;1231,8;0,78
4323705;VISTA GAÚCHA;75,33;12,1;6,41;990,13;0,757
4323754;VITÓRIA DAS MISSÕES;73,55;11,87;11,99;482,44;0,655
4323770;WESTFALIA;75,96;9,95;2,06;1136,67;0,752
4323804;XANGRI-LÁ;76,11;9,24;3,51;798,62;0,735
5000203;ÁGUA CLARA;74,4;8,94;9,66;642,97;0,67
5000252;ALCINÓPOLIS;76,46;9,93;11,78;764,03;0,711
5000609;AMAMBAI;74,07;8,87;12,03;561,14;0,673
5000708;ANASTÁCIO;72,33;10,12;12,4;495,48;0,663
5000807;ANAURILÂNDIA;74,58;9,31;12,81;538,13;0,67
5000856;ANGÉLICA;75,34;10,14;12,86;592,27;0,697
5000906;ANTÔNIO JOÃO;72,94;9,81;14,78;411,49;0,643
5001003;APARECIDA DO TABOADO;73,23;9,34;10,67;692,79;0,697
5001102;AQUIDAUANA;75,39;9,55;9,15;585,62;0,688
5001243;ARAL MOREIRA;72,9;8,98;15,56;398,5;0,633
5001508;BANDEIRANTES;75,89;10,33;12,88;602,02;0,681
5001904;BATAGUASSU;75,8;9,82;10,99;614,34;0,71
5002001;BATAYPORÃ;73,83;10,1;13,44;631,47;0,684
5002100;BELA VISTA;74,81;10,08;9,98;621,23;0,698
5002159;BODOQUENA;71,54;10,97;11,76;500,13;0,666
5002209;BONITO;74,86;9,5;9,99;679,03;0,67
5002308;BRASILÂNDIA;75,24;9,85;11,29;709,29;0,701
5002407;CAARAPÓ;74,65;9,1;13,15;537,01;0,692
5002605;CAMAPUÃ;74,02;9,65;11,37;685,77;0,703
5002704;CAMPO GRANDE;75,62;10,93;4,16;1089,37;0,784
5002803;CARACOL;74,53;10,15;9,26;399,46;0,647
5002902;CASSILÂNDIA;73,63;10,45;12,27;885,1;0,727
5002951;CHAPADÃO DO SUL;76,02;10,72;4,91;896,92;0,754
5003108;CORGUINHO;74,79;9,69;12,42;566,09;0,671
5003157;CORONEL SAPUCAIA;73,34;8,25;19,41;350,37;0,589
5003207;CORUMBÁ;75,06;9,99;6,76;627,1;0,7
5003256;COSTA RICA;73,64;9,04;9,91;693,05;0,706
5003306;COXIM;75,17;9,97;11,24;703,01;0,703
5003454;DEODÁPOLIS;73,6;10,77;13,98;596,5;0,694
5003488;DOIS IRMÃOS DO BURITI;71,4;9,84;13,69;429,18;0,639
5003504;DOURADINA;73,52;10,43;11,29;648,98;0,699
5003702;DOURADOS;75,59;10,01;5,92;866,4;0,747
5003751;ELDORADO;74,45;9,11;15,4;530,89;0,684
5003801;FÁTIMA DO SUL;73,92;10,45;12,53;701,87;0,714
5003900;FIGUEIRÃO;74,79;8,72;11,39;541,93;0,66
5004007;GLÓRIA DE DOURADOS;74,29;10,66;11,9;644,1;0,721
5004106;GUIA LOPES DA LAGUNA;74,56;10,27;14,62;541,87;0,675
5004304;IGUATEMI;73,99;8,87;13,76;519,03;0,662
5004403;INOCÊNCIA;75,76;8,91;14,43;633,12;0,681
5004502;ITAPORÃ;73,54;9,01;12,91;487,51;0,654
5004601;ITAQUIRAÍ;71,3;9,56;18,25;442,57;0,62
5004700;IVINHEMA;75,98;9,85;10,62;685,17;0,72
5004809;JAPORÃ;72,44;7,3;25,57;241,32;0,526
5004908;JARAGUARI;74,62;9,85;9,94;511,64;0,664
5005004;JARDIM;75,68;10,04;8,54;697,92;0,712
5005103;JATEÍ;76,39;9,82;13,51;690,71;0,708
5005152;JUTI;71,19;10,08;20,29;446,17;0,623
5005202;LADÁRIO;74,34;9,76;7,2;575,16;0,704
5005251;LAGUNA CARAPÃ;74,34;9,24;13,26;536,02;0,672
5005400;MARACAJU;77,35;9,75;7,79;819,6;0,736
5005608;MIRANDA;71,91;8,62;13,51;424,44;0,632
5005681;MUNDO NOVO;73,48;9,42;12,65;652,56;0,686
5005707;NAVIRAÍ;73,15;10,31;10,82;683,86;0,7
5005806;NIOAQUE;74,34;9,38;13,19;480,75;0,639
5006002;NOVA ALVORADA DO SUL;73,52;10,27;10,04;830,08;0,694
5006200;NOVA ANDRADINA;75,97;10,11;9,11;688,15;0,721
5006259;NOVO HORIZONTE DO SUL;72,86;9,1;14,11;472,75;0,649
5006309;PARANAÍBA;74,38;10,25;11,52;738,58;0,721
5006358;PARANHOS;73,65;8,78;19,63;271,52;0,588
5006408;PEDRO GOMES;73,04;10,33;18,3;524,83;0,671
5006606;PONTA PORÃ;73,73;9,94;9,93;653,36;0,701
5006903;PORTO MURTINHO;74,8;9,12;11,7;539,19;0,666
5007109;RIBAS DO RIO PARDO;74,82;9,29;11,15;552,58;0,664
5007208;RIO BRILHANTE;76,67;9,83;8,71;705,6;0,715
5007307;RIO NEGRO;77,15;9,91;13,75;631,11;0,709
5007406;RIO VERDE DE MATO GROSSO;76,11;9,35;12,69;570,74;0,673
5007505;ROCHEDO;74,79;10,14;8,01;538,26;0,651
5007554;SANTA RITA DO PARDO;73,01;9,13;13,47;471,42;0,642
5007695;SÃO GABRIEL DO OESTE;76,01;9,09;6,08;855,21;0,729
5007703;SETE QUEDAS;71,7;8,2;19,87;487;0,614
5007802;SELVÍRIA;74,5;9,96;12,51;510,94;0,682
5007901;SIDROLÂNDIA;74,75;9,91;9,56;599,76;0,686
5007935;SONORA;73,19;10,06;13,42;648,07;0,681
5007950;TACURU;71,91;8,41;21,49;367,68;0,593
5007976;TAQUARUSSU;71,13;9,67;17,01;478,38;0,651
5008008;TERENOS;75,31;9,19;8,7;460,32;0,658
5008305;TRÊS LAGOAS;75,91;9,82;6,83;863,66;0,744
5008404;VICENTINA;75,07;9,99;15,62;583,56;0,711
5100102;ACORIZAL;73,98;6,99;25,51;321,58;0,628
5100201;ÁGUA BOA;74,71;10,01;8,18;720,74;0,729
5100250;ALTA FLORESTA;73,99;9,81;9,54;660,84;0,714
5100300;ALTO ARAGUAIA;73,13;9,1;9,19;671,99;0,704
5100359;ALTO BOA VISTA;73,2;8,17;12,56;362,66;0,651
5100409;ALTO GARÇAS;75,08;8,92;9,91;651,91;0,701
5100508;ALTO PARAGUAI;72,01;8,96;15,71;360,06;0,638
5100607;ALTO TAQUARI;74,95;9,03;7,06;781,26;0,705
5100805;APIACÁS;73,54;8,98;14,56;504,04;0,675
5101001;ARAGUAIANA;74,01;9,99;13,42;519,03;0,687
5101209;ARAGUAINHA;75,61;10,83;15,86;456,43;0,701
5101258;ARAPUTANGA;74,56;9,47;11,94;639,18;0,725
5101308;ARENÁPOLIS;72,56;9,95;13,34;540,59;0,704
5101407;ARIPUANÃ;73,97;6,75;10,8;558,26;0,675
5101605;BARÃO DE MELGAÇO;74,2;6,93;18,48;330,46;0,6
5101704;BARRA DO BUGRES;74,05;8,7;14,25;563,98;0,693
5101803;BARRA DO GARÇAS;74,01;10,29;7,72;789,99;0,748
5101852;BOM JESUS DO ARAGUAIA;72,02;7,32;11,34;500,5;0,661
5101902;BRASNORTE;76;8,69;10,01;602,75;0,696
5102504;CÁCERES;73,76;9,09;10,93;590,43;0,708
5102603;CAMPINÁPOLIS;73,17;6,41;25,88;328,15;0,538
5102637;CAMPO NOVO DO PARECIS;74,15;9,19;6,01;823,32;0,734
5102678;CAMPO VERDE;75,06;9,46;6,79;878,37;0,75
5102686;CAMPOS DE JÚLIO;74,49;8,25;6,18;1162,4;0,744
5102694;CANABRAVA DO NORTE;74,01;10,2;12,23;370,81;0,667
5102702;CANARANA;74,51;9,18;10,66;774,65;0,693
5102793;CARLINDA;73,54;9,75;17,09;474,83;0,665
5102850;CASTANHEIRA;72,97;9,58;14,25;520,54;0,665
5103007;CHAPADA DOS GUIMARÃES;74,99;8,73;13,6;540,98;0,688
5103056;CLÁUDIA;73,53;9,63;10,24;700,38;0,699
5103106;COCALINHO;73,4;7,74;17,01;531,41;0,66
5103205;COLÍDER;74,16;9,2;10,77;758,67;0,713
5103254;COLNIZA;73,87;6,83;11,72;411,69;0,611
5103304;COMODORO;75,37;8,67;13,67;573,89;0,689
5103353;CONFRESA;73,72;9,24;12,49;484,89;0,668
5103361;CONQUISTA D'OESTE;73,4;8,81;12,83;650,3;0,718
5103379;COTRIGUAÇU;74,51;6,12;9,95;387,24;0,601
5103403;CUIABÁ;75,01;9,91;4,47;1161,49;0,785
5103437;CURVELÂNDIA;73,63;9,35;16,27;480,92;0,69
5103452;DENISE;73,09;8,21;15,37;524,91;0,683
5103502;DIAMANTINO;74,87;8,76;7,44;681,66;0,718
5103601;DOM AQUINO;73,33;10,03;14,99;575,47;0,69
5103700;FELIZ NATAL;74,13;8,95;9,41;786,26;0,692
5103809;FIGUEIRÓPOLIS D'OESTE;72,16;8,2;13,75;502,34;0,679
5103858;GAÚCHA DO NORTE;75,79;5,71;23,28;481,01;0,615
5103908;GENERAL CARNEIRO;74,17;10;13,23;441,94;0,67
5103957;GLÓRIA D'OESTE;74,4;10,63;13,97;564,35;0,71
5104104;GUARANTÃ DO NORTE;74,58;8,83;8,13;594,14;0,703
5104203;GUIRATINGA;73,8;10,44;13,57;542,02;0,705
5104500;INDIAVAÍ;75,46;8,11;15,21;443,9;0,661
5104526;IPIRANGA DO NORTE;73,39;9,93;5,61;812,25;0,727
5104542;ITANHANGÁ;76,37;8,76;8,59;620,06;0,71
5104559;ITAÚBA;73,53;10,79;13,92;680,94;0,69
5104609;ITIQUIRA;73,73;9,49;7,71;602,03;0,693
5104807;JACIARA;74,96;8,8;10,69;742,81;0,735
5104906;JANGADA;73,28;9,11;22,15;271,99;0,63
5105002;JAURU;73,7;8,63;18,64;511,39;0,673
5105101;JUARA;75,18;7,78;10,62;619,81;0,682
5105150;JUÍNA;75,72;7,61;10,52;763,35;0,716
5105176;JURUENA;72,79;8,41;10,69;448,89;0,662
5105200;JUSCIMEIRA;75,54;10,81;15,9;542,77;0,714
5105234;LAMBARI D'OESTE;72,2;7,69;16,84;516,75;0,627
5105259;LUCAS DO RIO VERDE;74,96;10,21;3,45;938,65;0,768
5105309;LUCIARA;72,29;9,41;14,65;371,24;0,676
5105507;VILA BELA DA SANTÍSSIMA TRINDADE;75,57;7,24;11,55;439,15;0,645
5105580;MARCELÂNDIA;73,79;9,74;12,88;621,76;0,701
5105606;MATUPÁ;74,46;9,64;9,81;649,23;0,716
5105622;MIRASSOL D'OESTE;73,95;8,6;12,38;718,18;0,704
5105903;NOBRES;74,64;9,86;12,92;533,53;0,699
5106000;NORTELÂNDIA;72,56;9,44;13,63;466,17;0,702
5106109;NOSSA SENHORA DO LIVRAMENTO;74,2;8,25;24,62;335,56;0,638
5106158;NOVA BANDEIRANTES;75,51;8,23;8,48;608,32;0,65
5106174;NOVA NAZARÉ;72,6;5,81;23,86;381,54;0,595
5106182;NOVA LACERDA;74,52;8,13;12,39;437,33;0,636
5106190;NOVA SANTA HELENA;73,53;10,46;13,09;824,04;0,714
5106208;NOVA BRASILÂNDIA;75,68;8,66;21,59;526,35;0,651
5106216;NOVA CANAÃ DO NORTE;73,9;8,69;13,53;591,9;0,686
5106224;NOVA MUTUM;75,2;9,11;4,09;982,9;0,758
5106232;NOVA OLÍMPIA;73,23;7,15;14,03;639,03;0,682
5106240;NOVA UBIRATÃ;73,95;8,49;9,12;599,32;0,669
5106257;NOVA XAVANTINA;73;9,78;11,56;674,44;0,704
5106265;NOVO MUNDO;73,9;9,85;12,25;461,47;0,674
5106273;NOVO HORIZONTE DO NORTE;74,17;9,08;16,03;463,77;0,664
5106281;NOVO SÃO JOAQUIM;74,14;8,46;16,54;480,73;0,649
5106299;PARANAÍTA;73,54;9,56;12,14;540,22;0,672
5106307;PARANATINGA;74,18;7,91;12,21;547,43;0,667
5106315;NOVO SANTO ANTÔNIO;74,74;10,26;13,55;428,26;0,653
5106372;PEDRA PRETA;73,73;8,96;14,12;523,92;0,679
5106422;PEIXOTO DE AZEVEDO;70,65;8,68;16,04;589,21;0,649
5106455;PLANALTO DA SERRA;73,8;10,03;15,06;366,39;0,656
5106505;POCONÉ;73,36;8,51;19,25;436,83;0,652
5106653;PONTAL DO ARAGUAIA;73,94;10,25;9,51;589,32;0,734
5106703;PONTE BRANCA;73,37;11,36;14,25;565,09;0,686
5106752;PONTES E LACERDA;73,4;9,23;10,7;665,92;0,703
5106778;PORTO ALEGRE DO NORTE;73,15;8,47;11,42;449,5;0,673
5106802;PORTO DOS GAÚCHOS;73,88;8,04;12,65;635,97;0,685
5106828;PORTO ESPERIDIÃO;72,72;9,06;15,59;504,99;0,652
5106851;PORTO ESTRELA;73,23;8,19;27,9;280,21;0,599
5107008;POXORÉO;74,91;10,11;17,98;463,98;0,678
5107040;PRIMAVERA DO LESTE;75,59;9,35;5,05;990,05;0,752
5107065;QUERÊNCIA;75,19;7,96;8,55;628,89;0,692
5107107;SÃO JOSÉ DOS QUATRO MARCOS;73,95;9,47;12,93;653,02;0,719
5107156;RESERVA DO CABAÇAL;72,93;8,47;19,4;434,88;0,676
5107180;RIBEIRÃO CASCALHEIRA;74,86;7,9;12,7;512,31;0,67
5107198;RIBEIRÃOZINHO;73,12;9,72;12,48;599,35;0,692
5107206;RIO BRANCO;73,99;9,59;15,12;626,09;0,707
5107248;SANTA CARMEM;74,64;10,34;8,71;635,43;0,715
5107263;SANTO AFONSO;75,03;7,56;18,53;472,29;0,689
5107297;SÃO JOSÉ DO POVO;72,58;9,03;15,94;402,85;0,661
5107305;SÃO JOSÉ DO RIO CLARO;75,47;8,55;12,88;580,99;0,682
5107354;SÃO JOSÉ DO XINGU;74,7;7,3;15,69;635,63;0,657
5107404;SÃO PEDRO DA CIPA;72,39;9,97;17,58;469,27;0,66
5107578;RONDOLÂNDIA;72,98;8,51;16,89;375,85;0,64
5107602;RONDONÓPOLIS;74,37;10,19;7,68;843,62;0,755
5107701;ROSÁRIO OESTE;73,44;9,09;18,21;465,66;0,65
5107743;SANTA CRUZ DO XINGU;74,7;9,41;9,68;639,44;0,684
5107750;SALTO DO CÉU;72,82;10,16;16,68;488,7;0,666
5107768;SANTA RITA DO TRIVELATO;76,1;7,26;5,6;790,41;0,735
5107776;SANTA TEREZINHA;70,65;7,97;16,85;326,47;0,609
5107792;SANTO ANTÔNIO DO LESTE;76,15;8,09;10,38;481,45;0,655
5107800;SANTO ANTÔNIO DO LEVERGER;73,38;8,39;17,61;460,13;0,656
5107859;SÃO FÉLIX DO ARAGUAIA;75,86;9,09;13,3;461,47;0,668
5107875;SAPEZAL;75,14;9,2;6;892,71;0,732
5107883;SERRA NOVA DOURADA;74,12;9,12;13,1;422,66;0,664
5107909;SINOP;74,93;10,52;5,44;877,68;0,754
5107925;SORRISO;75,33;9,5;5,31;988,74;0,744
5107941;TABAPORÃ;74,56;9,63;8,83;546,51;0,695
5107958;TANGARÁ DA SERRA;74,47;9,25;8,7;846,59;0,729
5108006;TAPURAH;74,88;9,35;5,51;789,61;0,714
5108055;TERRA NOVA DO NORTE;73,89;10,64;11,98;594,53;0,698
5108105;TESOURO;72,44;8,43;12,46;415,93;0,655
5108204;TORIXORÉU;73,37;10,95;13,51;564,83;0,716
5108303;UNIÃO DO SUL;72,79;7,86;12,88;501,56;0,665
5108352;VALE DE SÃO DOMINGOS;70,91;7,15;15,08;479,66;0,656
5108402;VÁRZEA GRANDE;75,5;9,62;6,26;668,86;0,734
5108501;VERA;75,06;9,01;9,51;494,23;0,68
5108600;VILA RICA;74,74;8,92;9,96;658,27;0,688
5108808;NOVA GUARITA;73,72;9,4;12,21;520,94;0,688
5108857;NOVA MARILÂNDIA;74,4;8,15;12,37;550,29;0,704
5108907;NOVA MARINGÁ;73,88;8,94;10,6;629,46;0,663
5108956;NOVA MONTE VERDE;74,38;9,33;9,26;586,65;0,691
5200050;ABADIA DE GOIÁS;74,82;7,94;8,36;574,96;0,708
5200100;ABADIÂNIA;75,46;9,31;11,67;519,87;0,689
5200134;ACREÚNA;74,29;9,78;15,57;664,09;0,686
5200159;ADELÂNDIA;75,17;10,84;15,35;497,31;0,702
5200175;ÁGUA FRIA DE GOIÁS;74,01;10,36;15,98;525,2;0,671
5200209;ÁGUA LIMPA;74,24;10,6;10,79;591,23;0,722
5200258;ÁGUAS LINDAS DE GOIÁS;75,85;9,3;7,58;449,38;0,686
5200308;ALEXÂNIA;75,48;8,84;12,56;498,09;0,682
5200506;ALOÂNDIA;75,02;9,53;15,65;599,9;0,697
5200555;ALTO HORIZONTE;75,48;10,42;13,29;661,19;0,719
5200605;ALTO PARAÍSO DE GOIÁS;74,16;9,56;12,09;719,11;0,713
5200803;ALVORADA DO NORTE;74,15;9,25;18,81;429,63;0,66
5200829;AMARALINA;73,75;8,54;16,85;276,05;0,609
5200852;AMERICANO DO BRASIL;73,77;9,79;16,63;512,95;0,7
5200902;AMORINÓPOLIS;73,79;9,4;19,36;523,25;0,681
5201108;ANÁPOLIS;74,33;9,82;6,14;785,17;0,737
5201207;ANHANGUERA;73,11;7,22;4;721,84;0,725
5201306;ANICUNS;75,01;10,47;11,02;604,97;0,714
5201405;APARECIDA DE GOIÂNIA;75,01;9,31;5,65;689,3;0,718
5201454;APARECIDA DO RIO DOCE;73,84;7,57;13,79;623,58;0,693
5201504;APORÉ;74,4;9,06;13,63;595,05;0,693
5201603;ARAÇU;75,26;9,34;17,47;571,55;0,693
5201702;ARAGARÇAS;74,82;10,56;9,72;600,03;0,732
5201801;ARAGOIÂNIA;75,19;9,11;10,79;560,22;0,684
5202155;ARAGUAPAZ;73,86;10,64;19,05;608,17;0,674
5202353;ARENÓPOLIS;74,53;11,15;16,55;531,91;0,687
5202502;ARUANÃ;74,55;8,39;13,68;654,67;0,675
5202601;AURILÂNDIA;75,17;10,19;16,36;489,23;0,7
5202809;AVELINÓPOLIS;74,7;7,92;14,39;556,03;0,66
5203104;BALIZA;74,15;9,64;18,74;365,35;0,655
5203203;BARRO ALTO;76,21;10,91;13,59;628,55;0,742
5203302;BELA VISTA DE GOIÁS;75,21;9,26;9,91;708,62;0,716
5203401;BOM JARDIM DE GOIÁS;73,68;10,02;17,5;551,54;0,67
5203500;BOM JESUS DE GOIÁS;76,59;8,73;11,78;618,62;0,701
5203559;BONFINÓPOLIS;74;10,68;11,47;520,02;0,683
5203575;BONÓPOLIS;73,75;8,54;20,55;403,94;0,63
5203609;BRAZABRANTES;74,57;10,12;11,75;541,9;0,701
5203807;BRITÂNIA;73,11;8,98;16,59;594,38;0,672
5203906;BURITI ALEGRE;74,87;9,01;10,5;625,26;0,71
5203939;BURITI DE GOIÁS;73,34;9,96;14,66;650,67;0,687
5203962;BURITINÓPOLIS;73,76;10,94;20,35;735,72;0,704
5204003;CABECEIRAS;74,15;8,65;14,08;420,47;0,668
5204102;CACHOEIRA ALTA;75,39;8,96;11,66;853,32;0,71
5204201;CACHOEIRA DE GOIÁS;75,26;11,5;15,18;549,16;0,727
5204250;CACHOEIRA DOURADA;73,22;10,05;15,95;636,17;0,698
5204300;CAÇU;75,4;9,54;9,48;987,3;0,73
5204409;CAIAPÔNIA;73,46;9,75;15,83;628,14;0,693
5204508;CALDAS NOVAS;74,89;10,48;5,93;794,78;0,733
5204557;CALDAZINHA;73,86;8,19;11,12;515,56;0,685
5204607;CAMPESTRE DE GOIÁS;72,96;9,51;13,77;398,5;0,653
5204656;CAMPINAÇU;74,12;8,68;14,29;438,93;0,631
5204706;CAMPINORTE;75,43;11,24;12,5;567,41;0,688
5204805;CAMPO ALEGRE DE GOIÁS;73,68;9,41;11,41;632,7;0,694
5204854;CAMPO LIMPO DE GOIÁS;74,75;9,49;14,82;467,42;0,661
5204904;CAMPOS BELOS;73,87;9,79;16,46;487,96;0,692
5204953;CAMPOS VERDES;72,73;10,9;21,02;351,52;0,654
5205000;CARMO DO RIO VERDE;74,44;9,73;11,57;541,99;0,713
5205059;CASTELÂNDIA;74,4;8,19;26,82;724,42;0,701
5205109;CATALÃO;74,12;10,01;5,83;959,4;0,766
5205208;CATURAÍ;73,92;9,5;13,51;500,32;0,664
5205307;CAVALCANTE;73,47;8,14;29,33;324,92;0,584
5205406;CERES;75,49;10,77;8,08;865,23;0,775
5205455;CEZARINA;73,4;9,14;11,88;564,44;0,711
5205471;CHAPADÃO DO CÉU;75,2;9,45;4,76;841,5;0,742
5205497;CIDADE OCIDENTAL;73,82;9,79;5,83;647,64;0,717
5205513;COCALZINHO DE GOIÁS;74,55;8,82;13,47;450,47;0,657
5205521;COLINAS DO SUL;74,21;9,36;17,32;410,83;0,658
5205703;CÓRREGO DO OURO;73,18;8,95;12,01;608,31;0,686
5205802;CORUMBÁ DE GOIÁS;74,75;9,33;16,5;503,01;0,68
5205901;CORUMBAÍBA;74,85;7,01;10,66;635,98;0,698
5206206;CRISTALINA;73,84;9,46;9,81;686,9;0,699
5206305;CRISTIANÓPOLIS;75,3;8,42;7,81;635,46;0,688
5206404;CRIXÁS;73,31;9,74;12,82;645,4;0,708
5206503;CROMÍNIA;73,16;9,51;11,79;592,36;0,706
5206602;CUMARI;74,16;9,33;9,4;819,81;0,737
5206701;DAMIANÓPOLIS;73,91;9,97;20,91;364,51;0,654
5206800;DAMOLÂNDIA;74,14;10,28;13,87;578,93;0,697
5206909;DAVINÓPOLIS;76,72;10,91;15,69;632,22;0,716
5207105;DIORAMA;75,48;11,64;13,69;494,6;0,729
5207253;DOVERLÂNDIA;75,4;9,75;16,21;563,89;0,668
5207352;EDEALINA;73,45;10,04;13,07;715,8;0,702
5207402;EDÉIA;74,55;10,29;13,3;876,15;0,739
